"cohort_date","source","medium","campaign","income","discounts","costs_rub","ltv"
"2019-09-01","google","cpc","ukr_search_competitors-new",930.14789,0.0,88.21,841.93789
"2019-09-01","yandex","cpc","ukr_search_gen-discount-10",2421.18898,242.118898,934.87006,1244.200022
"2019-09-01","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",15221.770172,1126.6055157,8234.19,5860.9746563
"2019-09-01","yandex","cpc","bel_search_gen-phones",2094.00128,209.400128,352.75003,1531.851122
"2019-09-01","yandex","cpc","ukr_search_brand-discount-10",3122.30548,139.755889,148.58,2833.969591
"2019-09-01","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",2094.00128,209.400128,1136.09,748.511152
"2019-09-01","google","cpc","rus_search_gen-flow-discount-10-night",5169.56566,325.785467,3916.72,927.060193
"2019-09-01","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",1860.29578,186.029578,372.13,1302.136202
"2019-09-01","yandex","cpc","rus_search_brand-discount-10",11082.31481,819.838894,1729.7498,8532.726116
"2019-09-01","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",2608.15338,167.800549,1070.44,1369.912831
"2019-09-01","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",2556.73817,255.673817,1615.25,685.814353
"2019-09-01","yandex","cpc","rus_search_gen-phones-discount-10",30325.887564,3220.0205674,18960.926,8144.9409966
"2019-09-01","google","cpc","rus_search_competitors-new",1163.85339,0.0,1103.69,60.16339
"2019-09-01","yandex","cpc","ukr_search_gen-discount-10-night",14658.00896,1186.756529,8396.95,5074.302431
"2019-09-02","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",5820.90537,232.8362148,5500.2896,87.7795552
"2019-09-02","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",2328.362148,116.4181074,205.46,2006.4840406
"2019-09-02","yandex","cpc","ukr_search_gen-discount-10-night",8317.582854,771.44529,6371.0396,1175.097964
"2019-09-02","yandex","cpc","bel_search_gen-phones",930.409774,93.0409774,294.44,542.9287966
"2019-09-02","google","cpc","rus_search_gen-flow-discount-10-night",16782.363843,1589.1772974,4087.02,11106.1665456
"2019-09-02","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",3025.000622,209.4590848,4917.6597,-2102.1181628
"2019-09-02","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",9364.878278,936.4878278,4599.12,3829.2704502
"2019-09-02","yandex","cpc","rus_search_gen-phones-discount-10",16345.289296,1211.8704192,25751.012,-10617.5931232
"2019-09-02","yandex","cpc","rus_search_gen-phones-discount-10-night",3773.068782,284.2659008,3143.0002,345.8026812
"2019-09-02","yandex","cpc","rus_search_brand-discount-10",14119.78652,1286.6772352,5093.2495,7739.8597848
"2019-09-03","yandex","cpc","rus_search_brand-discount-10",9781.571121,536.53131,4401.781,4843.258811
"2019-09-03","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",1860.4908,93.02454,4153.4,-2385.93374
"2019-09-03","yandex","cpc","rus_search_competitors-new-phones",5871.2976,423.98622,2082.09,3365.22138
"2019-09-03","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",12963.058311,819.45738,7609.64,4533.960931
"2019-09-03","yandex","cpc","rus_search_competitors-new-phones-night",1397.7054,139.77054,316.4,941.53486
"2019-09-03","google","cpc","rus_search_gen-flow-discount-10-night",10864.856576,845.16768,4683.61,5336.078896
"2019-09-03","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",930.2454,93.02454,356.13998,481.08088
"2019-09-03","yandex","cpc","bel_search_gen-phones-discount-10",1397.7054,139.77054,134.17,1123.76486
"2019-09-03","yandex","cpc","bel_search_gen-phones",1163.9754,116.39754,380.22,667.35786
"2019-09-03","yandex","cpc","ukr_search_gen-discount-10-night",7731.7884,587.12976,6098.61,1046.04864
"2019-09-03","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",4422.1716,325.81962,4630.7603,-534.40832
"2019-09-03","yandex","cpc","rus_search_gen-phones-discount-10",25127.712246,1867.03524,28256.258,-4995.580994
"2019-09-04","google","cpc","rus_search_gen-flow-discount-10-night",12097.51704,471.3860088,3171.45,8454.6810312
"2019-09-04","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",922.377736,92.2377736,1525.26,-695.1200376
"2019-09-04","yandex","cpc","rus_search_gen-phones-discount-10-night",6744.01812,484.8276944,5352.159,907.0314256
"2019-09-04","yandex","cpc","ukr_search_brand-discount-10",922.377736,92.2377736,721.32,108.8199624
"2019-09-04","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",8310.669752,600.240788,8812.879,-1102.450036
"2019-09-04","yandex","cpc","ukr_search_gen-discount-10",1154.130936,115.4130936,870.62006,168.0977824
"2019-09-04","yandex","cpc","rus_search_competitors-new-phones-night",2706.877376,270.6877376,262.83,2173.3596384
"2019-09-04","google","cpc","rus_search_competitors-new",1154.130936,115.4130936,1063.08,-24.3621576
"2019-09-04","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",3786.847288,378.6847288,6207.36,-2799.1974408
"2019-09-04","yandex","cpc","rus_search_competitors-new-phones",7835.521855,322.48188595,1474.3701,6038.66986905
"2019-09-04","yandex","cpc","rus_search_gen-phones-discount-10",22985.282376,1998.6395968,34663.836,-13677.1932208
"2019-09-04","yandex","cpc","ukr_search_gen-discount-10-night",3462.392808,346.2392808,4592.9395,-1476.7859728
"2019-09-04","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",1844.755472,92.2377736,3965.1897,-2212.6720016
"2019-09-04","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10",922.377736,0.0,684.73,237.647736
"2019-09-04","yandex","cpc","rus_search_brand-discount-10",23146.036942,1414.81855235,4412.6406,17318.57778965
"2019-09-05","yandex","cpc","ukr_search_gen-discount-10",1154.094333,115.4094333,92.26,946.4248997
"2019-09-05","yandex","cpc","bel_search_gen-phones",1612.951116,231.2823583,197.37999,1184.2887677
"2019-09-05","yandex","cpc","rus_search_brand-discount-10",8505.072695,387.9425529,4244.1196,3873.0105421
"2019-09-05","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",2076.442816,207.6442816,5737.5195,-3868.7209656
"2019-09-05","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",3096.124556,309.6124556,1467.77,1318.7421004
"2019-09-05","yandex","cpc","rus_search_competitors-new-phones",2539.934516,115.4094333,2274.1702,150.3548827
"2019-09-05","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",1895.681053,0.0,758.77,1136.911053
"2019-09-05","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",3972.123869,115.4094333,2444.63,1412.0844357
"2019-09-05","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",8529.356304,760.7007821,6154.28,1614.3755219
"2019-09-05","yandex","cpc","rus_search_gen-phones-discount-10-night",4662.726502,466.2726502,3088.2102,1108.2436518
"2019-09-05","yandex","cpc","rus_search_gen-phones-discount-10",23322.902344,1815.0334972,29445.61,-7937.7411532
"2019-09-05","google","cpc","rus_search_gen-flow-discount-10-night",4945.456439,494.5456439,2515.77,1935.1407951
"2019-09-05","yandex","cpc","ukr_search_gen-discount-10-night",8078.660331,553.8725815,10285.7,-2760.9122505
"2019-09-05","yandex","cpc","ukr_search_brand-discount-10",2076.442816,347.1552833,651.28,1078.0075327
"2019-09-06","yandex","cpc","rus_search_brand-discount-10",17110.139214,408.4745875,4477.629,12224.0356265
"2019-09-06","google","cpc","rus_search_gen-flow-discount-10-night",8763.552875,784.7133,2422.85,5555.989575
"2019-09-06","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",6470.200625,371.6335875,12056.26,-5957.6929625
"2019-09-06","yandex","cpc","rus_search_competitors-new-phones",9723.425019,1081.6845788,1794.8999,6846.8405402
"2019-09-06","yandex","cpc","rus_search_gen-phones-discount-10",16048.728395,1374.6033665,26854.371,-12180.2459715
"2019-09-06","yandex","cpc","ukr_search_gen-discount-10-night",5318.919375,389.593575,5066.98,-137.6542
"2019-09-06","yandex","cpc","bel_search_gen-phones",1146.676125,114.6676125,221.83,810.1785125
"2019-09-06","yandex","cpc","rus_search_gen-phones-discount-10-night",2523.6085,252.36085,1712.9999,558.24775
"2019-09-06","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",4291.9765,176.8368,6390.66,-2275.5203
"2019-09-06","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",1883.496125,188.3496125,2079.38,-384.2334875
"2019-09-06","yandex","cpc","rus_search_competitors-new-phones-night",916.419875,91.6419875,324.53,500.2478875
"2019-09-06","google","cpc","rus_search_competitors-new",916.419875,0.0,1216.52,-300.100125
"2019-09-06","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",2063.096,206.3096,1826.7,30.0864
"2019-09-07","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",4586.7045,367.0284625,7507.92,-3288.2439625
"2019-09-07","yandex","cpc","ukr_search_gen-discount-10",1607.188625,160.7188625,601.94,844.5297625
"2019-09-07","yandex","cpc","rus_search_gen-phones-discount-10-night",1584.163,0.0,2716.8198,-1132.6568
"2019-09-07","google","cpc","rus_search_competitors-new",1422.983625,142.2983625,778.23,502.4552625
"2019-09-07","yandex","cpc","kaz_search_gen-discount-10-night",1561.137375,156.1137375,205.82,1199.2036375
"2019-09-07","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",4356.44825,206.3096,1276.37,2873.76865
"2019-09-07","yandex","cpc","rus_search_competitors-new-phones",1653.239875,165.3239875,891.66003,596.2558575
"2019-09-07","yandex","cpc","ukr_search_brand-discount-10",2569.65975,256.965975,372.88998,1939.803795
"2019-09-07","yandex","cpc","rus_search_gen-phones-discount-10",12433.8375,1105.6905125,19440.398,-8112.2510125
"2019-09-07","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",9481.063592,1312.66028838,6244.7695,1923.63380362
"2019-09-07","google","cpc","rus_search_gen-flow-discount-10-night",6695.85175,527.2868125,1780.18,4388.3849375
"2019-09-07","yandex","cpc","rus_search_brand-discount-10",12742.380875,1040.2977375,3024.96,8677.1231375
"2019-09-07","yandex","cpc","bel_search_gen-phones",916.419875,91.6419875,252.35,572.4278875
"2019-09-07","yandex","cpc","bel_search_brand-discount-10",1653.239875,0.0,49.75,1603.489875
"2019-09-07","yandex","cpc","ukr_search_gen-discount-10-night",9760.724281,530.5275325,5930.8193,3299.3774485
"2019-09-08","yandex","cpc","rus_search_gen-phones-discount-10-night",4123.177786,320.6663187,1324.23,2478.2814673
"2019-09-08","yandex","cpc","rus_search_brand-discount-10",47327.596288,644.5695256,2228.88,44454.1467624
"2019-09-08","yandex","cpc","rus_search_competitors-new-phones",1423.130709,142.3130709,1002.17004,278.6475981
"2019-09-08","google","cpc","rus_search_gen-flow-discount-10-night",7843.338503,669.6543854,2190.47,4983.2141176
"2019-09-08","yandex","cpc","ukr_search_brand-discount-10",1653.410759,0.0,171.7,1481.710759
"2019-09-08","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10-night",6553.486394,564.1861225,7361.94,-1372.6397285
"2019-09-08","yandex","cpc","rus_search_gen-phones-discount-10",21965.076812,1942.05104275,21622.98,-1599.95423075
"2019-09-08","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",5674.100432,376.7381618,1124.22,4173.1422702
"2019-09-08","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",2569.925358,142.3130709,2734.69,-307.0777129
"2019-09-08","yandex","cpc","ukr_search_gen-discount-10-night",22436.46405,1378.9169394,7210.5415,13847.0056106
"2019-09-08","google","cpc","rus_search_competitors-new",3836.465633,268.9670984,2165.92,1401.5785346
"2019-09-08","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",5503.693195,550.3693195,8635.36,-3682.0361245
"2019-09-09","yandex","cpc","ukr_search_gen-discount-10",913.073889,0.0,913.6,-0.526111
"2019-09-09","yandex","cpc","ukr_search_brand-discount-10",7971.537,729.145809,926.32996,6316.061231
"2019-09-09","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",3679.825422,367.9825422,4161.98,-850.1371202
"2019-09-09","yandex","cpc","rus_search_gen-phones-discount-10",41378.502494,3579.1498743,30779.883,7019.4696197
"2019-09-09","google","cpc","rus_search_gen-flow-discount-10-night",11103.081171,571.7035506,2183.93,8347.4476204
"2019-09-09","yandex","cpc","kaz_search_gen-discount-10-night",3000.755394,300.0755394,770.34,1930.3398546
"2019-09-09","yandex","cpc","rus_search_gen-phones-discount-10-night",1142.489439,114.2489439,2633.1697,-1604.9292049
"2019-09-09","yandex","cpc","ukr_search_gen-discount-10-night",13865.58565,2455.01876942,5813.33,5597.23688058
"2019-09-09","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",1417.788099,141.7788099,2090.93,-814.9207109
"2019-09-09","yandex","cpc","rus_search_brand-discount-10",13959.915333,907.5679158,5070.46,7981.8874172
"2019-09-09","yandex","cpc","rus_search_competitors-new-phones",4603.044243,323.1139254,2037.1501,2242.7802176
"2019-09-09","yandex","cpc","bel_search_gen-phones",1835.3244,550.59732,684.51,600.21708
"2019-09-09","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",2514.394428,251.4394428,623.9,1639.0549852
"2019-09-09","google","cpc","rus_search_gen-vlozhenye-zaprosy-discount-10",3294.407298,164.7203649,2861.35,268.3369331
"2019-09-10","yandex","cpc","rus_search_competitors-new-phones",911.625169,91.1625169,1332.51,-512.0473479
"2019-09-10","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",2963.927057,296.3927057,6139.7104,-3472.1760487
"2019-09-10","yandex","cpc","ukr_search_gen-discount-10-night",5978.245455,597.8245455,7687.1494,-2306.7284905
"2019-09-10","yandex","cpc","ukr_search_brand-discount-10",3330.409537,141.5538579,388.96002,2799.8956591
"2019-09-10","yandex","cpc","rus_search_gen-phones-discount-10",28937.63362,3215.3302489,32334.79,-6612.4866289
"2019-09-10","yandex","cpc","ukr_search_gen-discount-10",3009.737367,186.9060648,659.88995,2162.9413522
"2019-09-10","yandex","cpc","rus_search_brand-discount-10",23878.315146,1350.0298357,5392.7295,17135.5558103
"2019-09-10","yandex","cpc","rus_search_gen-phones-discount-10-night",5552.126307,555.2126307,4042.1494,954.7642763
"2019-09-10","google","cpc","rus_search_gen-flow-discount-10-night",6385.957214,433.3655326,3084.83,2867.7616814
"2019-09-10","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",1644.590129,164.4590129,566.55994,913.5711761
"2019-09-10","yandex","cpc","kaz_search_gen-discount-10-night",1869.060648,186.9060648,226.61,1455.5445832
"2019-09-11","yandex","cpc","rus_search_gen-phones-discount-10",26053.035932,2303.8104936,27404.309,-3655.0835616
"2019-09-11","google","cpc","rus_search_competitors-new",3847.798143,248.4097028,2177.16,1422.2284402
"2019-09-11","yandex","cpc","rus_search_competitors-new-phones",4334.536052,433.4536052,2333.58,1567.5024468
"2019-09-11","yandex","cpc","rus_search_gen-phones-discount-10-night",3647.241752,364.7241752,2789.1003,493.4172768
"2019-09-11","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",1140.908538,0.0,2828.35,-1687.441462
"2019-09-11","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",1140.908538,0.0,883.80005,257.108488
"2019-09-11","yandex","cpc","ukr_search_gen-discount-10-night",2052.718976,205.2718976,5537.8496,-3690.4025216
"2019-09-11","yandex","cpc","bel_search_gen-phones",911.810438,228.6399038,404.65,278.5205342
"2019-09-11","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",6533.877812,539.2969274,4803.4604,1191.1204846
"2019-09-11","google","cpc","rus_search_gen-flow-discount-10-night",14768.604179,924.1817354,3779.23,10065.1924436
"2019-09-11","yandex","cpc","rus_search_brand-discount-10",42801.259606,3563.4181604,4632.4194,34605.4220456
"2019-09-12","yandex","cpc","ukr_search_gen-discount-10",1622.975816,90.2156948,233.48999,1299.2701312
"2019-09-12","google","cpc","rus_search_gen-flow-discount-10-night",7770.336728,140.0836668,3868.54,3761.7130612
"2019-09-12","yandex","cpc","ukr_search_gen-discount-10-night",12217.65314,275.6338816,11731.491,210.5282584
"2019-09-12","yandex","cpc","rus_search_competitors-new-phones",2733.671556,0.0,2447.18,286.491556
"2019-09-12","google","cpc","rus_search_competitors-new",2663.444049,139.8610941,2275.8,247.7829549
"2019-09-12","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",5417.47514,112.8829548,5333.53,-28.9378148
"2019-09-12","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",2302.993616,230.2993616,3596.0098,-1523.3155456
"2019-09-12","yandex","cpc","ukr_search_brand-discount-10",2484.331696,0.0,571.34,1912.991696
"2019-09-12","yandex","cpc","rus_search_gen-phones-discount-10",35546.797132,252.9666216,27037.668,8256.1625104
"2019-09-12","yandex","cpc","rus_search_brand-discount-10",21801.835657,909.9894412,4623.6006,16268.2456158
"2019-09-13","yandex","cpc","rus_search_gen-phones-discount-10-night",2513.511,0.0,2615.28,-101.769
"2019-09-13","yandex","cpc","ukr_search_gen-discount-10",896.3955,0.0,416.31,480.0855
"2019-09-13","yandex","cpc","ukr_search_brand-discount-10",1792.791,268.91865,652.89996,870.97239
"2019-09-13","yandex","cpc","rus_search_gen-phones-discount-10",32566.400629,137.02815,19745.26,12684.112479
"2019-09-13","google","cpc","rus_search_gen-flow-discount-10-night",13725.2115,341.89155,3151.77,10231.54995
"2019-09-13","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",2198.196,0.0,1187.4401,1010.7559
"2019-09-13","yandex","cpc","rus_search_brand-discount-10",15342.327,0.0,3249.63,12092.697
"2019-09-13","yandex","cpc","ukr_search_gen-discount-10-night",3585.582,0.0,4120.1597,-534.5777
"2019-09-13","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",4310.8065,0.0,5187.02,-876.2135
"2019-09-13","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",1346.8455,0.0,514.77,832.0755
"2019-09-14","yandex","cpc","bel_search_gen-phones-discount-10",896.3955,0.0,211.22,685.1755
"2019-09-14","yandex","cpc","ukr_search_gen-discount-10-night",15359.044869,0.0,6680.9497,8678.095169
"2019-09-14","google","cpc","rus_search_gen-flow-discount-10-night",4644.1395,0.0,1922.15,2721.9895
"2019-09-14","yandex","cpc","rus_search_gen-phones-discount-10",25848.75566,403.346216,14372.948,11072.461444
"2019-09-14","yandex","cpc","bel_search_gen-phones",1567.566,0.0,386.04,1181.526
"2019-09-14","yandex","cpc","rus_search_competitors-new-phones",1662.1605,0.0,809.28,852.8805
"2019-09-14","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10",1346.8455,0.0,172.01,1174.8355
"2019-09-14","yandex","cpc","rus_search_gen-phones-discount-10-night",2914.4115,0.0,3564.5503,-650.1388
"2019-09-14","yandex","cpc","ukr_search_gen-discount-10",896.3955,0.0,297.31,599.0855
"2019-09-14","yandex","cpc","rus_search_brand-discount-10",14644.1295,225.225,1624.71,12794.1945
"2019-09-14","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",7360.353,0.0,5258.751,2101.602
"2019-09-15","yandex","cpc","ukr_search_gen-discount-10-night",5101.87734,89.0590869,4857.26,155.5582531
"2019-09-15","yandex","cpc","rus_search_brand-discount-10",14184.078937,0.0,2209.64,11974.438937
"2019-09-15","yandex","cpc","rus_search_gen-phones-discount-10",26887.788648,0.0,14427.529,12460.259648
"2019-09-15","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",17594.020017,466.4033752,5827.2803,11300.3363418
"2019-09-15","google","cpc","rus_search_competitors-new",890.590869,0.0,1198.61,-308.019131
"2019-09-15","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",2098.930239,0.0,1111.7999,987.130339
"2019-09-15","yandex","cpc","rus_search_gen-phones-discount-10-night",890.590869,0.0,4034.7297,-3144.138831
"2019-09-15","yandex","cpc","kaz_search_gen-discount-10-night",1382.877279,0.0,186.1,1196.777279
"2019-09-15","google","cpc","rus_search_gen-flow-discount-10-night",7621.488693,0.0,3187.52,4433.968693
"2019-09-15","yandex","cpc","rus_search_competitors-new-phones",9237.083184,151.7137209,1976.2299,7109.1395631
"2019-09-15","yandex","cpc","rus_search_gen-phones-no-conversions-discount-10-night",1114.357419,0.0,362.01,752.347419
"2019-09-16","yandex","cpc","rus_search_brand-discount-10",31919.303073,1553.1268823,3734.8198,26631.3563907
"2019-09-16","google","cpc","rus_search_competitors-new",891.457315,0.0,1437.7,-546.242685
"2019-09-16","yandex","cpc","kaz_search_gen-discount-10-night",1384.222665,0.0,453.2,931.022665
"2019-09-16","yandex","cpc","rus_search_gen-phones-discount-10",19446.312585,304.1706115,22486.318,-3344.1760265
"2019-09-16","yandex","cpc","ukr_search_gen-discount-10",891.457315,0.0,898.55,-7.092685
"2019-09-16","google","cpc","rus_search_competitors-new-night",891.457315,0.0,224.3,667.157315
"2019-09-16","yandex","cpc","bel_search_gen-phones-discount-10",2324.956515,0.0,879.44,1445.516515
"2019-09-16","yandex","cpc","rus_search_competitors-new-phones",1782.91463,0.0,2074.3699,-291.45527
"2019-09-16","yandex","cpc","rus_search_gen-phones-discount-10-night",4936.61287,0.0,2691.43,2245.18287
"2019-09-16","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",1339.425815,0.0,6107.2803,-4767.854485
"2019-09-16","google","cpc","rus_search_gen-flow-discount-10-night",2544.46108,0.0,1923.44,621.02108
"2019-09-16","yandex","cpc","ukr_search_gen-discount-10-night",7163.016315,0.0,7447.8096,-284.793285
"2019-09-16","yandex","cpc","ukr_search_brand-discount-10",1608.206915,0.0,663.2299,944.977015
"2019-09-16","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",3565.82926,0.0,4014.9197,-449.09044
"2019-09-17","yandex","cpc","ukr_search_gen-discount-10",6573.82082,0.0,546.51,6027.31082
"2019-09-17","yandex","cpc","rus_search_gen-phones-discount-10-night",7352.773561,112.1151633,4730.75,2509.9083977
"2019-09-17","yandex","cpc","rus_search_brand-discount-10",25770.343305,1303.6942429,2846.4602,21620.1888621
"2019-09-17","yandex","cpc","ukr_search_gen-discount-10-night",8500.940896,268.8062349,8927.9,-695.7653389
"2019-09-17","yandex","cpc","kaz_search_gen-discount-10-night",1909.109608,190.9109608,233.72,1484.4786472
"2019-09-17","yandex","cpc","rus_search_gen-phones-discount-10",28015.609888,418.7701959,25983.25,1613.5896921
"2019-09-17","yandex","cpc","ukr_search_brand-discount-10",896.020783,89.6020783,648.07,158.3487047
"2019-09-17","yandex","cpc","rus_search_competitors-new-phones",3773.193046,188.6596523,1834.17,1750.3633937
"2019-09-17","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",896.020783,89.6020783,3199.92,-2393.5012953
"2019-09-17","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",11448.458595,1594.0467424,7306.869,2547.5428526
"2019-09-17","google","cpc","rus_search_gen-flow-discount-10-night",2017.172416,201.7172416,1871.24,-55.7848256
"2019-09-18","yandex","cpc","rus_search_brand-discount-10",8763.417334,741.90039,4012.0103,4009.506644
"2019-09-18","yandex","cpc","rus_search_gen-phones-discount-10-night",894.776834,89.4776834,2578.02,-1772.7208494
"2019-09-18","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",3273.354448,327.3354448,3232.1199,-286.1008968
"2019-09-18","google","cpc","rus_search_gen-flow-discount-10-night",13283.615471,1328.3615471,2778.12,9177.1339239
"2019-09-18","yandex","cpc","ukr_search_brand-discount-10",1344.413434,403.3240302,705.44995,235.6394538
"2019-09-18","yandex","cpc","rus_search_gen-phones-discount-10",27606.847975,3031.2379937,25771.492,-1195.8820187
"2019-09-18","yandex","cpc","ukr_search_gen-discount-10-night",19531.102444,1953.1102444,9783.222,7794.7701996
"2019-09-18","google","cpc","rus_search_competitors-new",2891.381626,289.1381626,426.0,2176.2434634
"2019-09-18","google","cpc","ukr_search_competitors-new",4626.760614,0.0,709.49,3917.270614
"2019-09-18","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",3763.458342,376.3458342,6886.4,-3499.2874922
"2019-09-19","yandex","cpc","rus_search_gen-phones-discount-10-night",16390.701313,1216.5269193,3903.58,11270.5943937
"2019-09-19","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",10722.65012,1072.265012,4148.1206,5502.264508
"2019-09-19","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",9992.2732,715.142064,4014.6802,5262.450936
"2019-09-19","yandex","cpc","rus_search_gen-phones-discount-10",19536.4624,1864.477524,23438.5,-5766.515124
"2019-09-19","yandex","cpc","rus_search_competitors-new-phones",1451.79216,145.179216,1197.45,109.162944
"2019-09-19","google","cpc","rus_search_gen-flow-discount-10-night",7814.58496,781.458496,2077.41,4955.716464
"2019-09-19","yandex","cpc","ukr_search_brand-discount-10",891.68716,0.0,535.96,355.72716
"2019-09-19","yandex","cpc","rus_search_brand-discount-10",11811.49424,1091.980708,4636.86,6082.653532
"2019-09-19","yandex","cpc","ukr_search_gen-discount-10-night",6246.29096,624.629096,10053.14,-4431.478136
"2019-09-19","yandex","cpc","bel_search_gen-phones",1093.32496,109.332496,585.01,398.982464
"2019-09-19","yandex","cpc","rus_search_competitors-new-phones-night",2231.45832,0.0,51.65,2179.80832
"2019-09-20","yandex","cpc","ukr_search_gen-discount-10",2370.175507,0.0,515.5,1854.675507
"2019-09-20","google","cpc","ukr_search_competitors-new",3574.842852,0.0,300.77,3274.072852
"2019-09-20","yandex","cpc","ukr_search_brand-discount-10",2500.109514,250.0109514,618.74994,1631.3486226
"2019-09-20","yandex","cpc","rus_search_gen-phones-discount-10",17576.934809,1757.6934809,19279.66,-3460.4186719
"2019-09-20","yandex","cpc","ukr_search_gen-discount-10-night",7486.887093,748.6887093,4631.64,2106.5583837
"2019-09-20","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night",891.616117,89.1616117,2068.1797,-1265.7251947
"2019-09-20","yandex","cpc","rus_search_gen-phones-discount-10-night",6433.973588,643.3973588,3672.6902,2117.8860292
"2019-09-20","google","cpc","rus_search_competitors-new-night",891.616117,0.0,213.1,678.516117
"2019-09-20","yandex","cpc","bel_search_gen-phones",1541.286152,154.1286152,338.80002,1048.3575168
"2019-09-20","google","cpc","rus_search_gen-flow-discount-10-night",33272.110522,1276.5315003,3539.97,28455.6090217
"2019-09-20","yandex","cpc","rus_search_brand-discount-10",8687.656537,1003.628192,3573.0693,4110.959045
"2019-09-20","yandex","cpc","bel_search_gen-phones-discount-10",891.616117,89.1616117,196.76999,605.6845153
"2019-09-20","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-10",11644.775317,1164.4775317,7858.99,2621.3077853
"2019-09-20","yandex","cpc","rus_search_competitors-new-phones",5358.657668,361.5749781,1408.4099,3588.6727899
"2019-09-20","google","cpc","ukr_search_competitors-new-night",2123.748942,212.3748942,303.56,1607.8140478
"2019-09-21","yandex","cpc","ukr_search_gen-discount-10-night",1783.424468,178.3424468,3699.4302,-2094.3481788
